Date,Communication Services,Consumer Discretionary,Consumer Staples,Energy ,Financials,Health Care,Information Technology,Materials,Real Estate,Utilities,Industrials
2016-07-19,309.8314514,1493.880218,1877.005665,1226.905778,1072.700771,1196.064777,1165.223775,1313.536374,1335.045337,1218.246135,1570.65663
2016-07-20,307.3451843,1497.052693,1888.736868,1231.044915,1081.126975,1201.061327,1171.077739,1304.537589,1339.234015,1221.347093,1571.37499
2016-07-21,305.490387,1494.142756,1871.83828,1223.823808,1074.360899,1193.931226,1164.038644,1309.387201,1333.074688,1216.436078,1566.6352
2016-07-22,303.0830383,1497.097073,1880.661057,1226.947056,1075.693605,1196.696366,1166.445676,1316.497691,1337.148361,1219.904793,1568.50621
2016-07-25,305.8455505,1510.622811,1879.631462,1232.033275,1077.430785,1201.112777,1170.192279,1303.839275,1339.266095,1220.645748,1570.3368
2016-07-26,315.474762,1508.005356,1886.440592,1236.640237,1072.632445,1203.838678,1171.03712,1316.695818,1342.184321,1223.838103,1584.11545
2016-07-27,317.3690491,1512.422185,1878.396364,1236.062533,1076.350701,1204.120166,1172.1778,1323.98465,1343.3592,1226.009175,1576.73808
2016-07-28,327.0376892,1518.325237,1872.010258,1239.124395,1068.874367,1205.074389,1171.024383,1328.624271,1343.2939,1226.002617,1574.55451
2016-07-29,326.2484131,1522.264782,1863.968775,1237.49399,1086.887066,1207.372605,1177.25122,1331.996548,1346.747855,1231.291547,1569.15592
2016-08-01,321.5127258,1516.55912,1869.98102,1236.017622,1075.398551,1203.893808,1171.769994,1327.784861,1343.057854,1226.320448,1572.79294
2016-08-02,318.5529175,1525.786989,1878.746616,1241.028841,1063.731506,1205.569374,1170.109907,1309.829896,1342.114733,1222.064043,1569.03543
2016-08-03,322.4993286,1523.233492,1873.466433,1239.733084,1060.201838,1203.826835,1167.920586,1304.690191,1339.010351,1219.230481,1554.90916
2016-08-04,323.5648499,1537.476545,1899.115812,1253.385736,1084.399225,1219.588434,1185.791131,1321.811618,1357.366929,1237.057179,1572.69491
2016-08-05,320.8813171,1551.779881,1911.008371,1261.22319,1103.962169,1229.770986,1198.318781,1334.911519,1370.139271,1249.720986,1578.52355
2016-08-08,318.9081116,1549.1691,1906.633631,1258.236948,1111.946825,1228.978923,1199.720899,1347.565962,1371.750327,1253.033314,1591.28678
2016-08-09,319.6579285,1561.636699,1931.112703,1270.802444,1116.74926,1239.991807,1209.18117,1359.770186,1384.177753,1263.445437,1607.80516
2016-08-10,322.3414917,1573.933473,1924.643938,1273.639634,1120.925893,1243.096886,1212.554138,1357.662912,1386.636696,1265.752693,1615.38921
2016-08-11,322.7456055,1589.188883,1950.843084,1287.592524,1134.150435,1256.904106,1226.215688,1377.003298,1403.128288,1280.83239,1640.84242
2016-08-12,321.5332031,1601.783191,1954.288317,1292.534904,1146.952723,1263.418468,1234.302032,1369.224878,1408.929216,1285.893703,1630.66737
2016-08-15,320.7249146,1604.788088,1959.609751,1295.040918,1157.194958,1267.471726,1239.902534,1379.506267,1414.787749,1292.317358,1640.71575
2016-08-16,317.3301697,1590.167047,1945.646471,1284.381229,1145.180047,1256.540993,1228.700756,1386.647352,1405.323414,1284.462298,1631.23809
2016-08-17,319.9166565,1587.944573,1920.836285,1276.232505,1138.229443,1248.631892,1221.03128,1377.287244,1395.741889,1276.192375,1623.6133
2016-08-18,317.9767456,1591.237328,1928.029409,1279.081161,1149.670909,1253.199111,1227.31706,1386.271511,1402.115213,1282.942494,1642.58902
2016-08-19,316.4006653,1595.144522,1928.02169,1279.855626,1149.412664,1253.767034,1227.678441,1378.134749,1401.716389,1281.760817,1642.33429
2016-08-22,319.5529175,1590.131246,1920.454206,1276.71279,1146.749239,1250.72008,1224.72737,1355.590904,1395.012262,1274.918774,1625.63155
2016-08-23,322.9476624,1602.11217,1924.833588,1283.297807,1155.924376,1257.82312,1232.348434,1362.615256,1402.707821,1282.452802,1634.99181
2016-08-24,320.0378723,1603.571808,1913.90563,1279.17177,1142.9187,1251.921156,1224.670542,1343.038034,1394.171092,1272.648549,1630.24923
2016-08-25,318.6233826,1598.701551,1917.301796,1278.20891,1132.67564,1249.102256,1219.995602,1343.887335,1391.410441,1269.213364,1626.89117
2016-08-26,319.1083374,1598.237448,1915.094399,1277.480061,1135.022571,1248.988563,1220.497065,1358.914222,1393.462047,1272.394088,1641.40174
2016-08-30,314.5011597,1589.358299,1925.215599,1276.358353,1121.449774,1245.376637,1214.394921,1341.208175,1387.623108,1264.401828,1626.69822
2016-08-31,312.2784424,1583.848421,1913.58234,1269.903068,1117.637227,1239.4499,1208.996731,1314.989421,1378.343873,1254.886703,1609.15486
2016-09-01,312.4804993,1584.103009,1917.243643,1271.275717,1117.22002,1240.464578,1209.653438,1307.198655,1378.16558,1253.996331,1603.8338
2016-09-02,318.0979919,1621.127701,1965.963825,1301.729839,1127.364967,1266.856865,1231.98389,1325.113152,1405.73432,1276.463839,1634.06061
2016-09-05,317.3705139,1607.577083,1957.037378,1293.994992,1131.108146,1261.417623,1228.840253,1329.946461,1401.417419,1274.454149,1637.96622
2016-09-06,319.269989,1602.423824,1951.494797,1291.06287,1117.470331,1256.344362,1221.625854,1326.062887,1395.212132,1267.963073,1636.66778
2016-09-07,315.2286377,1606.632128,1948.842489,1290.234418,1122.227706,1256.633076,1223.031733,1336.241946,1397.691928,1271.010135,1635.38775
2016-09-08,319.0275269,1595.262899,1939.113348,1284.467925,1132.608724,1254.096085,1223.724244,1337.383649,1395.236696,1271.252887,1628.76855
2016-09-09,315.2690125,1556.303986,1903.738539,1258.437179,1113.572574,1229.464258,1200.491337,1311.746085,1367.679137,1246.898428,1592.47217
2016-09-12,311.1872253,1541.100404,1861.879207,1238.055612,1103.062054,1211.056901,1184.058189,1294.412779,1347.660735,1229.717712,1577.99905
2016-09-13,306.782074,1544.844007,1836.651384,1229.425822,1102.1449,1203.969637,1178.513453,1285.736867,1340.183724,1223.329067,1576.31388
2016-09-14,303.3468933,1540.121135,1834.906925,1226.124984,1102.569989,1201.413985,1176.702986,1295.95694,1339.685278,1223.74236,1586.3962
2016-09-15,307.0650024,1544.757105,1853.438604,1235.086904,1106.445583,1209.35864,1183.630376,1306.119388,1348.405229,1231.507687,1600.50075
2016-09-16,308.1157532,1547.547358,1844.859116,1233.507409,1100.272633,1206.860454,1180.213499,1296.816576,1344.296721,1226.994548,1587.28541
2016-09-19,310.9043274,1562.415081,1871.167992,1248.162467,1112.955924,1221.121158,1194.079849,1316.465788,1360.909751,1242.28249,1607.34424
2016-09-20,313.894989,1561.838904,1875.863066,1250.532319,1120.153993,1224.456654,1198.380989,1327.923826,1365.592821,1247.8401,1613.65053
2016-09-21,316.1177368,1549.782102,1855.183197,1240.361012,1121.914996,1216.671809,1192.982605,1339.445527,1359.477321,1245.142212,1613.15984
2016-09-22,320.8865967,1559.102665,1877.832573,1252.607278,1132.855462,1228.656915,1204.706552,1367.607433,1374.766982,1260.200104,1624.9222
2016-09-23,321.3715515,1558.495578,1871.496313,1250.454481,1125.338964,1225.431377,1200.408274,1364.597362,1370.888907,1256.186561,1627.01521
2016-09-26,315.0265198,1529.618639,1859.192947,1234.612702,1104.907772,1208.671716,1182.73073,1349.358931,1352.727634,1238.834914,1595.06933
2016-09-27,312.8038025,1535.704085,1861.875269,1236.794385,1100.232467,1209.482002,1182.169618,1341.066131,1352.474851,1237.036576,1592.44205
2016-09-28,316.6430969,1542.218141,1859.063021,1239.308086,1106.832101,1212.812889,1186.317692,1353.260967,1357.116128,1242.607977,1603.55053
2016-09-29,316.2793884,1542.566724,1866.379183,1241.741765,1111.218825,1215.637177,1189.532589,1384.070274,1364.449505,1251.108356,1614.56293
2016-09-30,314.4607239,1548.32283,1869.711256,1244.164937,1108.07866,1216.947681,1189.730426,1380.982112,1365.4197,1250.887253,1624.99488
2016-10-03,311.2680359,1566.440128,1883.870277,1253.85948,1127.278043,1228.543193,1203.226906,1404.142236,1381.051466,1266.350221,1645.5154
2016-10-04,314.5820007,1584.658595,1909.161407,1269.467334,1147.562935,1245.086455,1220.705575,1416.474614,1399.016702,1283.052269,1667.10068
2016-10-05,308.1561279,1561.725269,1876.432371,1248.771256,1137.820448,1226.581094,1204.390933,1406.449171,1380.310077,1267.387163,1671.72151
2016-10-06,302.1749573,1552.563839,1867.431311,1240.723369,1134.800393,1219.538774,1198.354179,1401.249295,1373.523023,1261.364839,1671.78606
2016-10-07,297.2443848,1538.564724,1868.081869,1234.630326,1121.710371,1212.046335,1189.462344,1422.764614,1369.608655,1258.370441,1673.50213
2016-10-10,301.487915,1541.690831,1870.39006,1237.856269,1124.006623,1215.086339,1192.31641,1444.666009,1375.144649,1264.84605,1683.34393
2016-10-11,301.6091614,1606.888313,1882.277105,1263.591527,1126.78304,1236.229829,1208.868132,1432.54555,1393.883356,1276.983572,1671.6892
2016-10-12,298.9822388,1596.027445,1867.353704,1254.121129,1119.973058,1227.291515,1200.461901,1426.886256,1384.587858,1268.886953,1646.04214
2016-10-13,297.4465027,1594.512771,1844.920019,1245.626431,1116.664784,1219.834102,1194.041772,1414.177393,1375.682467,1261.004492,1643.02435
2016-10-14,303.3468933,1596.021618,1853.270937,1250.879816,1123.45989,1225.395831,1199.911846,1419.198931,1381.162696,1266.668168,1639.80967
2016-10-17,306.0546875,1577.459823,1834.058306,1239.190939,1109.864775,1213.325706,1187.460473,1406.863675,1366.8891,1253.932445,1607.61549
2016-10-18,310.9043274,1589.827053,1838.169342,1246.300241,1113.780948,1219.796382,1193.292524,1415.597552,1373.823435,1260.431847,1610.06045
2016-10-19,307.1458435,1599.551456,1817.751613,1241.482971,1115.292066,1216.24479,1191.006609,1422.756092,1372.012228,1259.799126,1626.23907
2016-10-20,304.5593262,1599.177827,1825.162172,1242.966442,1117.74152,1217.921458,1192.876473,1421.086602,1373.847499,1261.073332,1608.44828
2016-10-21,307.4287109,1590.709087,1834.88905,1244.342283,1113.615418,1218.19691,1192.051537,1421.823348,1373.66109,1260.615098,1604.9474
2016-10-24,305.2868042,1583.946032,1824.460802,1237.897879,1111.65965,1212.650233,1187.402587,1416.482452,1367.785662,1255.646411,1606.86415
2016-10-25,313.3696289,1569.907061,1823.600618,1235.625769,1112.852372,1211.07109,1186.51641,1433.76273,1367.619436,1257.907968,1610.15637
2016-10-26,313.2887878,1548.225956,1815.181173,1225.565306,1104.998722,1201.451989,1177.338672,1409.434326,1354.599449,1245.564744,1596.17192
2016-10-27,306.5396423,1551.145984,1832.341375,1230.009,1105.021616,1205.011524,1180.014047,1412.857504,1359.485864,1248.733259,1595.07246
2016-10-28,306.1354675,1575.158438,1835.626072,1238.973326,1106.368118,1212.452284,1185.931243,1415.770221,1367.182815,1254.446335,1588.9886
2016-10-31,303.8722839,1560.755157,1826.812603,1230.480015,1102.743821,1204.932776,1179.385537,1416.770434,1360.26862,1249.096867,1599.16738
2016-11-01,299.9925537,1551.203715,1825.392094,1225.529454,1102.386939,1200.900951,1176.272448,1422.795412,1357.783002,1247.611368,1585.9403
2016-11-02,300.8412781,1548.703094,1820.649317,1223.397896,1089.699746,1196.658266,1169.918636,1419.674355,1352.671616,1242.003419,1590.68816
2016-11-03,300.1542053,1547.965936,1802.549625,1216.889922,1090.094156,1191.530769,1166.171615,1386.083836,1343.040837,1232.301856,1566.54877
2016-11-04,292.2330933,1528.663933,1772.5998,1197.832275,1089.693262,1176.204473,1154.57667,1360.238766,1325.687025,1217.372078,1535.93874
2016-11-07,291.8693848,1539.57512,1793.561342,1208.335282,1108.768162,1188.421858,1168.508434,1378.6718,1340.834571,1232.256685,1556.25978
2016-11-08,293.4050598,1543.080595,1816.590183,1217.691946,1114.588823,1197.071322,1176.450697,1400.488345,1352.280273,1243.095234,1562.93756
2016-11-09,293.2434387,1542.719221,1794.103317,1210.021992,1115.686302,1191.154854,1172.287716,1451.124396,1353.871114,1249.024396,1550.31127
2016-11-10,281.159668,1514.65609,1750.883438,1182.233065,1115.372551,1168.860963,1155.48886,1433.580905,1331.582267,1231.186435,1527.86011
2016-11-11,291.7885742,1513.366135,1755.81118,1186.98863,1094.753881,1168.54168,1150.09473,1391.32587,1322.983158,1219.114658,1500.34881
2016-11-14,289.08078,1513.494439,1734.686419,1179.087212,1098.948191,1163.059408,1147.031604,1396.197355,1318.929233,1217.208834,1515.93283
2016-11-15,293.9708862,1529.258432,1761.867845,1195.032388,1103.694461,1176.764802,1158.497217,1386.648478,1330.251946,1225.148215,1503.25635
2016-11-16,292.7180481,1520.665578,1746.560085,1186.647904,1097.567028,1168.831729,1151.015553,1378.206966,1321.356406,1217.270931,1489.34417
2016-11-17,301.8112183,1537.02695,1753.978346,1197.605505,1103.767537,1178.837911,1160.070318,1382.096476,1330.483292,1225.47684,1505.68004
2016-11-18,293.3242493,1541.074363,1756.714498,1197.037704,1112.619869,1180.154137,1163.27057,1364.116057,1330.712457,1224.651799,1516.33764
2016-11-21,292.2330933,1532.531528,1749.240433,1191.335018,1101.692894,1173.406593,1155.478168,1376.187054,1325.695955,1220.632614,1529.4101
2016-11-22,296.1936646,1544.388964,1761.523008,1200.701879,1107.359294,1182.033362,1163.364845,1386.659936,1335.147327,1229.211107,1543.89002
2016-11-23,291.3843689,1541.325587,1750.025452,1194.245136,1107.979638,1176.992036,1159.738937,1384.060355,1330.623877,1225.606663,1562.98188
2016-11-24,289.444519,1550.04214,1744.795244,1194.760634,1113.169942,1178.442496,1162.124357,1391.383067,1333.531126,1228.901937,1557.10029
2016-11-25,290.0507507,1558.657847,1759.752962,1202.82052,1109.785067,1184.213429,1165.606339,1389.782909,1338.659868,1231.811355,1545.651
2016-11-28,283.1399841,1548.875846,1741.852905,1191.289578,1099.250524,1172.881768,1154.473957,1391.047227,1328.524544,1222.911266,1542.57539
2016-11-29,286.4135132,1554.491265,1739.649511,1193.518096,1101.929604,1175.200398,1156.8827,1370.97827,1327.521406,1221.005079,1543.70448
2016-11-30,288.636261,1545.836819,1744.983486,1193.152189,1094.334919,1173.388735,1153.625281,1366.491898,1324.544761,1217.58963,1549.44104
2016-12-01,285.4839783,1524.072136,1709.707071,1173.087729,1091.2376,1156.717703,1140.347677,1361.940653,1308.158653,1205.248336,1521.20001
2016-12-02,289.8486633,1521.002072,1710.826799,1173.892512,1086.045247,1156.323059,1138.753606,1352.367018,1305.601473,1202.163819,1517.94096
2016-12-05,284.6352844,1524.461485,1709.277798,1172.791522,1086.647298,1155.562677,1138.333832,1357.774016,1306.406947,1202.919382,1529.47224
2016-12-06,284.5948792,1530.223391,1710.706362,1175.174877,1080.088816,1156.157665,1137.140453,1350.543887,1305.71935,1200.804175,1512.44799
2016-12-07,288.7979126,1551.486086,1716.345823,1185.543274,1101.810814,1168.796782,1152.05029,1383.325662,1322.765533,1219.048726,1526.61304
2016-12-08,288.5957947,1554.941737,1715.83811,1186.458547,1105.633809,1170.2936,1154.128652,1392.973971,1325.752632,1222.540202,1537.64271
2016-12-09,284.5140381,1567.673928,1727.518942,1193.235636,1113.414639,1177.271437,1161.307237,1388.775551,1332.742482,1227.791164,1535.35153
2016-12-12,280.2301636,1549.329359,1705.804661,1178.454728,1103.531144,1163.470011,1148.485294,1380.320071,1318.485038,1215.457714,1519.71232
2016-12-13,290.5357361,1575.906237,1744.581911,1203.674628,1115.652687,1186.07024,1168.465852,1377.887165,1338.891246,1231.773636,1525.10514
2016-12-14,293.930481,1575.562496,1739.408991,1202.967323,1110.103025,1184.394463,1165.821604,1383.086731,1337.334947,1230.618015,1516.24297
2016-12-15,293.8496704,1593.679301,1736.024252,1207.851074,1122.80508,1190.841875,1173.832677,1370.882746,1342.273858,1234.747885,1520.67764
2016-12-16,296.6382141,1589.715255,1728.563122,1204.972197,1130.333857,1190.044529,1175.116861,1370.75631,1341.357447,1235.4302,1519.15045
2016-12-19,300.1946411,1591.019455,1759.921583,1217.045226,1126.81907,1198.999995,1180.954764,1369.853488,1349.230511,1240.483842,1527.77546
2016-12-20,297.567749,1596.280966,1757.341351,1217.063355,1129.318981,1199.51448,1181.965605,1372.15955,1350.520613,1241.757097,1529.19723
2016-12-21,300.0734253,1593.089431,1753.700205,1215.62102,1122.768218,1197.05046,1178.479899,1373.065193,1347.682061,1239.111142,1524.51313
2016-12-22,299.8309326,1601.202275,1767.85116,1222.961456,1138.38184,1206.045533,1189.129609,1380.177345,1357.964174,1249.109993,1548.46283
2016-12-23,299.3459778,1606.80261,1768.815868,1224.988152,1139.061703,1207.802862,1190.617572,1375.59663,1359.097914,1249.527472,1545.88012
2016-12-28,297.486908,1608.983636,1777.142036,1227.87086,1144.401086,1211.176905,1194.48295,1399.67129,1366.246966,1257.308343,1563.72373
2016-12-29,303.8347168,1608.074501,1781.901861,1231.270359,1143.216899,1213.659667,1196.048975,1408.415223,1368.94107,1260.258699,1560.69959
2016-12-30,300.5174866,1617.399943,1789.625429,1235.84762,1152.242498,1219.126595,1202.405571,1413.457603,1375.729323,1266.468202,1557.54905
2017-01-03,304.2442627,1611.958251,1773.792385,1229.9983,1160.421628,1216.082965,1202.167631,1419.344632,1373.395113,1266.901711,1577.85182
2017-01-04,311.6977844,1578.445203,1757.811518,1215.984835,1161.335308,1205.05493,1194.125024,1421.597967,1362.050683,1260.024791,1574.83736
2017-01-05,314.8512268,1582.953084,1762.389332,1220.064548,1162.834133,1208.618465,1197.172382,1430.572601,1366.372078,1264.272367,1590.14369
2017-01-06,314.9740906,1585.468745,1756.4048,1218.949212,1164.050754,1207.969521,1196.989829,1423.606971,1364.777119,1262.723901,1581.32882
2017-01-09,316.1208191,1592.393697,1777.375528,1228.630015,1166.042269,1216.112466,1203.594917,1436.933969,1374.440409,1270.959008,1590.12635
2017-01-10,317.5541992,1615.321603,1771.133846,1234.669883,1163.335945,1220.403095,1206.136308,1460.022264,1381.574706,1277.690367,1598.91073
2017-01-11,325.0486755,1618.566302,1771.916099,1238.510359,1161.219877,1223.052263,1207.594166,1468.340043,1384.171301,1280.481335,1609.30624
2017-01-12,321.0761719,1626.705553,1768.472246,1238.751324,1162.404342,1223.481927,1208.212531,1482.106026,1387.161993,1283.686357,1625.09411
2017-01-13,320.8713989,1650.353988,1772.559998,1247.928462,1164.409393,1231.224648,1214.520834,1489.584304,1395.797375,1290.577502,1630.62899
2017-01-16,318.2913513,1656.842069,1785.756153,1253.629858,1162.179098,1235.339706,1217.049554,1495.760314,1400.936679,1294.149201,1628.29875
2017-01-17,314.0321655,1635.837102,1753.330107,1234.399791,1152.308018,1217.981437,1201.563082,1470.037557,1380.779585,1276.178245,1614.61958
2017-01-18,311.6977844,1646.645035,1764.348848,1240.897222,1154.719291,1223.661636,1206.42605,1486.36046,1389.008363,1283.51217,1598.25242
2017-01-19,309.650116,1648.07109,1766.693144,1241.47145,1154.150492,1224.007258,1206.543067,1473.845858,1387.826051,1281.307363,1588.93667
2017-01-20,317.1036682,1646.499289,1754.268694,1239.29055,1157.6539,1222.96322,1206.63589,1478.863534,1386.59644,1282.000589,1601.62009
2017-01-23,313.335968,1640.905129,1758.693115,1237.644737,1143.916699,1218.89913,1200.153522,1484.928547,1383.591554,1278.189032,1602.45745
2017-01-24,248.1788025,1638.767581,1744.501474,1210.482619,1130.601873,1194.50647,1178.530321,1511.352028,1372.677481,1266.358465,1612.2056
2017-01-25,247.6463776,1647.7499,1747.736275,1214.377518,1136.946469,1198.891308,1183.405098,1509.673526,1376.968585,1270.043751,1607.92836
2017-01-26,247.4415894,1656.131597,1721.953514,1208.5089,1139.237015,1194.654523,1180.800146,1490.890011,1370.310815,1264.066902,1596.54536
2017-01-27,248.0149689,1658.855929,1740.186985,1215.685961,1142.213014,1200.991372,1186.296782,1501.290979,1377.931574,1270.734947,1615.03107
2017-01-30,250.2264557,1648.106034,1732.053684,1210.128725,1140.368416,1196.176663,1182.224601,1485.365218,1370.631906,1264.149255,1616.27472
2017-01-31,248.8750153,1640.640599,1722.972885,1204.162833,1147.023539,1192.734974,1181.307115,1486.112335,1367.850611,1263.198568,1629.30851
2017-02-01,250.3084259,1644.218771,1719.939028,1204.822075,1151.780006,1194.213661,1183.605247,1494.307567,1370.412337,1266.523482,1622.1319
2017-02-02,249.9807587,1650.755985,1759.411684,1220.049476,1160.643141,1208.168209,1196.286942,1497.197928,1384.644766,1277.831744,1638.76554
2017-02-03,251.8237,1661.101964,1774.265135,1229.0636,1170.331282,1217.317136,1205.570673,1482.186526,1391.405188,1282.645734,1644.80995
2017-02-06,251.3321991,1654.807989,1760.863073,1222.33442,1166.620388,1211.191614,1200.048807,1478.924196,1384.97007,1277.348249,1639.08044
2017-02-07,252.7246399,1666.435014,1782.234285,1233.79798,1170.343942,1221.107172,1208.416364,1486.512759,1395.549645,1285.954644,1687.87376
2017-02-08,254.8952179,1677.683269,1818.55612,1250.378202,1171.422585,1234.587079,1218.795955,1476.113004,1406.790888,1293.014619,1690.4501
2017-02-09,252.5198364,1677.241707,1813.683559,1247.815034,1178.897487,1234.031525,1220.248016,1476.276786,1406.884873,1294.02562,1686.38991
2017-02-10,250.8407745,1686.510707,1790.611536,1242.654339,1182.092393,1230.54195,1218.429561,1499.81201,1407.236071,1296.794387,1694.7636
2017-02-13,249.571228,1686.725909,1798.39109,1244.896076,1181.307137,1232.178288,1219.4605,1508.190044,1410.164149,1299.366032,1707.80124
2017-02-14,250.4311981,1681.798468,1777.072592,1236.434086,1180.842135,1225.315696,1214.197306,1495.940029,1401.657187,1292.39774,1701.64428
2017-02-15,253.6665802,1679.228167,1776.68549,1236.526746,1180.895896,1225.400576,1214.274406,1499.286997,1401.756897,1293.023586,1707.47636
2017-02-16,255.9599609,1680.259387,1785.981987,1240.733778,1176.196462,1227.826315,1214.918852,1493.087147,1402.714847,1292.579567,1706.52229
2017-02-17,258.9086304,1685.290898,1860.950062,1268.383197,1178.947439,1250.496045,1232.608893,1487.327735,1423.429181,1306.865415,1708.84942
2017-02-20,264.8059387,1683.197776,1822.538122,1256.847279,1180.296044,1241.537032,1226.226785,1494.186279,1414.975617,1302.344839,1713.08466
2017-02-21,262.7582397,1681.503564,1833.566507,1259.276104,1171.845664,1241.790016,1224.303928,1495.470594,1415.393768,1301.346679,1710.51487
2017-02-22,268.0412598,1677.600904,1879.014883,1274.885682,1174.77085,1254.862716,1234.839749,1482.576972,1425.507394,1307.907227,1699.51038
2017-02-23,271.2765808,1679.238381,1880.185186,1276.900049,1175.824335,1256.684906,1236.469764,1465.129454,1424.347439,1305.892658,1696.38668
2017-02-24,272.6690063,1673.785284,1883.197004,1276.550432,1172.831035,1255.806552,1235.062673,1448.867922,1420.871558,1301.665029,1688.04042
2017-02-27,270.9489746,1679.365573,1879.554478,1276.623008,1175.08564,1256.315535,1236.008061,1459.021458,1423.139108,1304.365468,1705.16616
2017-02-28,267.9184265,1686.153882,1884.036716,1279.369675,1184.109911,1260.317722,1241.26577,1464.904495,1428.594025,1309.760266,1711.19328
2017-03-01,269.0241699,1716.92022,1893.587679,1293.177356,1201.109221,1274.763729,1256.350102,1491.507417,1446.773675,1327.28025,1735.02333
2017-03-02,274.0614624,1710.680334,1887.804426,1290.848741,1196.761373,1272.031267,1253.213794,1491.557308,1443.271035,1324.61392,1747.8739
2017-03-03,272.7099915,1692.318062,1887.831882,1284.286645,1189.806628,1265.390642,1246.494638,1486.045405,1436.024843,1318.008134,1745.29382
2017-03-06,272.7919006,1689.806496,1887.62714,1283.408512,1195.658879,1265.858586,1248.308659,1471.7194,1434.62681,1316.596808,1743.91116
2017-03-07,272.3414001,1689.622386,1889.96612,1283.976635,1181.832808,1263.54787,1243.119104,1470.256982,1431.760272,1312.415612,1741.90257
2017-03-08,269.065094,1690.019528,1888.088175,1282.390932,1190.372497,1263.987245,1245.583558,1467.49932,1432.563036,1313.732765,1736.82752
2017-03-09,270.45755,1696.810584,1912.205149,1293.157761,1200.308892,1274.587987,1256.018213,1453.78536,1440.981992,1319.806701,1729.6903
2017-03-10,280.4911804,1698.034363,1919.717554,1299.414366,1207.676933,1281.066879,1262.719393,1454.471485,1446.157282,1325.251056,1728.74307
2017-03-13,271.6042175,1709.36298,1909.825724,1296.930974,1212.651868,1280.075153,1263.219332,1474.484812,1449.507263,1329.478233,1739.43178
2017-03-14,273.6109314,1719.137011,1924.729609,1305.82585,1211.910369,1287.042754,1268.259658,1470.74619,1455.378777,1333.193933,1731.73321
2017-03-15,271.8908997,1705.186845,1920.430157,1299.1693,1213.544666,1282.044374,1264.919447,1480.524301,1452.25987,1332.076993,1745.05218
2017-03-16,270.4165649,1710.067058,1926.742561,1302.408728,1214.666721,1284.860327,1267.311925,1503.598263,1458.522226,1338.561365,1771.70439
2017-03-17,273.8566895,1711.798314,1931.867636,1305.84088,1212.172679,1287.107239,1268.373599,1507.998861,1460.73703,1340.371715,1769.69518
2017-03-20,272.8738098,1705.732405,1954.760799,1311.122338,1215.826318,1292.063134,1273.00393,1516.485106,1466.999147,1345.916662,1767.9898
2017-03-21,267.8774719,1697.554755,1945.446251,1303.626159,1204.87136,1283.875199,1264.12424,1496.132913,1456.518697,1334.858095,1750.76144
2017-03-22,270.7442017,1685.015853,1934.636858,1296.798971,1194.467971,1276.332771,1255.866571,1488.514664,1447.376237,1326.559531,1742.82638
2017-03-23,271.4404297,1706.574504,1928.774996,1302.26331,1203.102213,1282.431091,1262.598871,1486.573919,1453.188415,1331.69297,1737.25114
2017-03-24,266.7307739,1709.703322,1927.977175,1301.470423,1202.569217,1281.690182,1261.909941,1479.638839,1452.137014,1329.902603,1734.9047
2017-03-27,266.1574402,1715.476606,1930.572033,1304.068693,1196.733296,1282.601614,1261.134534,1459.83758,1450.060622,1325.73939,1731.71527
2017-03-28,265.5840454,1721.141869,1922.790466,1303.172127,1201.6631,1282.870322,1262.568516,1480.312611,1453.502716,1330.681565,1746.9776
2017-03-29,264.027832,1728.012606,1926.944212,1306.328216,1204.668697,1285.996313,1265.664409,1483.283511,1457.271138,1333.868714,1747.77147
2017-03-30,259.645813,1735.662945,1921.407186,1305.571982,1205.104519,1285.478489,1265.384996,1494.308493,1458.988373,1335.806142,1761.26244
2017-03-31,260.6286621,1736.544646,1909.837082,1302.336797,1206.958611,1283.26116,1264.185522,1481.564155,1454.955425,1332.210278,1745.01445
2017-04-03,258.8267212,1722.944283,1904.319817,1295.363607,1198.995554,1276.089997,1256.816386,1475.484731,1447.144911,1324.982531,1733.45825
2017-04-04,257.1476135,1720.865963,1896.012501,1291.342026,1208.945118,1274.862644,1258.383263,1495.493024,1449.414934,1329.740168,1748.39222
2017-04-05,256.8609619,1724.277718,1898.458876,1293.199185,1208.571648,1276.273678,1259.348171,1482.695329,1448.974944,1328.177159,1760.73618
2017-04-06,257.3523865,1717.10714,1897.66647,1290.708665,1205.233628,1273.613658,1256.51865,1482.886238,1446.247778,1325.868103,1752.97773
2017-04-07,255.5913696,1727.749929,1918.912741,1300.751347,1211.672872,1282.935652,1265.119957,1497.004111,1457.73523,1335.869861,1756.20506
2017-04-10,258.0076294,1732.234817,1929.708157,1306.650201,1212.152528,1287.750666,1268.851132,1490.530829,1461.125476,1337.843472,1744.60096
2017-04-11,256.3285828,1742.430188,1934.566612,1311.108461,1215.751766,1292.037122,1272.965783,1502.182944,1467.291839,1343.556319,1752.98356
2017-04-12,258.5809937,1749.236013,1948.738701,1318.851903,1220.070605,1299.095643,1279.339384,1485.051673,1471.483417,1345.648771,1761.86255
2017-04-13,256.4513855,1755.049833,1964.800995,1325.434071,1222.863767,1304.92001,1284.405949,1485.347473,1477.546014,1350.086214,1757.11552
2017-04-18,254.1989594,1725.201494,1939.765495,1306.38865,1202.883496,1285.687619,1264.986588,1436.635867,1451.649887,1324.705351,1725.35646
2017-04-19,255.1408844,1716.694036,1934.327421,1302.054114,1200.83482,1281.810255,1261.566396,1429.680892,1446.709705,1320.442697,1725.42269
